"shifts","delta_rd","delta_srl"
"AM_to_AM",-0.330704845399009,0.519648067760983
"AM_to_AM",-0.128778640475098,-0.024339025712055
"AM_to_AM",-0.0659353339907962,0.420557938227974
"AM_to_AM",0.280403262514081,-0.124917314963276
"AM_to_AM",-0.100317547947534,0.0297159351016534
"AM_to_AM",0.117461198711185,-0.0436599472896919
"AM_to_AM",-0.13018936578253,-0.0379210642007539
"AM_to_AM",-0.0338825825068179,0.0963024303318187
"AM_to_AM",1.44717451122656e-05,0.000726602485783268
"AM_to_AM",0.0639463536620382,-0.37734804700313
"AM_to_AM",-0.183666325699349,1.30877928236602
"AM_to_AM",-0.122404481669187,-0.929517374138255
"AM_to_AM",0.332091174166724,-0.854841394931798
"AM_to_AM",-0.0937300138889375,0.629876965975735
"AM_to_AM",-0.366159869410034,0.968124321567676
"AM_to_AM",-0.169189084467049,-0.232643416122412
"AM_to_AM",0.0716897263694551,0.142248186658014
"AM_to_AM",0.525139578350283,-1.29687834540331
"AM_to_AM",0.215958311269687,0.0345243646702178
"AM_to_AM",0.0739529180792564,-0.560311466763696
"AM_to_AM",-0.0150053088755211,0.583795281240772
"AM_to_AM",-0.0644566241514875,0.492817262185171
"AM_to_AM",0.445551893753534,0.0365369075797002
"AM_to_AM",-0.21435479733977,0.278594778526095
"AM_to_AM",-0.145816788718543,-0.266338402597553
"AM_to_AM",0.381200306605727,-0.173808026947246
"AM_to_AM",-0.103969277969662,-0.378054063595127
"AM_to_AM",0,8.88178419700125e-16
"AM_to_AM",0.339235863405204,-1.03674755318017
"AM_to_AM",-0.263664439306963,0.437847182246621
"AM_to_AM",0.269160667521182,-0.732633317279508
"AM_to_AM",-0.334019480643862,0.752281547706454
"AM_to_AM",0.174909680849361,-0.318907813119024
"AM_to_AM",-0.551346511758744,1.67167294972224
"AM_to_AM",-0.663620573685639,0.848436894398538
"AM_to_AM",-0.315764040520492,-0.309831857480425
"AM_to_AM",0.331735568286537,-0.700235128987347
"AM_to_AM",-0.126916003840472,1.08437712118125
"AM_to_AM",0,0
"AM_to_AM",0.652951623226599,-1.76326144781284
"AM_to_AM",-0.578743392837539,1.04926563444839
"AM_to_AM",-2.22044604925031e-16,4.44089209850063e-16
"AM_to_AM",-0.113961707572955,0.763216215420498
"AM_to_AM",0.00013933473258243,-0.000677123974469396
"AM_to_AM",0.103836877865788,-0.588323612434787
"AM_to_AM",-0.0676388667965042,-0.0193853439572935
"AM_to_AM",0.0223459640317192,-0.100022536185534
"AM_to_AM",0.533230130627862,-1.03179952803233
"AM_to_AM",-0.170823215816183,-0.190489996759543
"AM_to_AM",0.0354306916654266,-0.467628897155825
"AM_to_AM",-0.406509845412821,3.01606475735641
"AM_to_AM",0.401591255327237,-0.542486303308681
"AM_to_AM",0.16893156655788,-1.36703542397914
"AM_to_AM",-0.0102287259824492,-0.987397009028639
"AM_to_AM",0.166811779554528,-0.543405134200523
"AM_to_AM",-0.156045068387297,0.393051647145193
"AM_to_AM",-0.00897953726315004,0.00282874985472414
"AM_to_AM",-0.080405912230723,0.0779416716996391
"AM_to_AM",0.070390074594711,0.0483425711941674
"AM_to_AM",0.00801008007625659,0.00228936430612503
"AM_to_AM",0.0692433494749427,-0.385881184097674
"AM_to_AM",0.000185756276557925,-0.00172945270949221
"AM_to_AM",-0.0090896173251882,-0.421233087240708
"AM_to_AM",0.0586177915374015,-0.451529763419601
"AM_to_AM",-0.123115702904999,0.460145290566776
"AM_to_AM",0.0268593743995005,-0.96886168492911
"AM_to_AM",0.169011008554533,-0.417679300651989
"AM_to_AM",0.043470336637099,-0.806590369914258
"AM_to_AM",0.0285463328500652,0.411968356483554
"AM_to_AM",-0.112988253998998,-0.423256881454774
"AM_to_AM",-0.275832781786501,0.833289099614135
"AM_to_AM",0.538670846348513,-0.600106752782314
"AM_to_AM",-0.15560910837611,2.57042063388746
"AM_to_AM",0.0264916034308817,0.134765154512193
"AM_to_AM",-0.0347589990255528,-0.155563028561802
