"binominal","F01286","F01287","F01289","F00679","F00727","F00709","state","taxa"
"Prunus_serotina","Prunus","serotina","Rosaceae",0.8277,6.098505155,0.305511811,"AM","Prunus_serotina"
"Prunus_serotina","Prunus","serotina","Rosaceae",0.8012,15.28235602,0.129931973,"AM","Prunus_serotina"
"Prunus_serotina","Prunus","serotina","Rosaceae",0.6929,22.32185022,0.118848168,"AM","Prunus_serotina"
"Prunus_serotina","Prunus","serotina","Rosaceae",0.1935,143.1475794,0.229166667,"AM","Prunus_serotina"
"Prunus_serotina","Prunus","serotina","Rosaceae",0.41,31.9,0.244,"AM","Prunus_serotina"
"Prunus_serotina","Prunus","serotina","Rosaceae",0.5579,29.93668919,0.137037037,"AM","Prunus_serotina"
"Prunus_serotina","Prunus","serotina","Rosaceae",0.5601,14.74329966,0.275,"AM","Prunus_serotina"
"Prunus_serotina","Prunus","serotina","Rosaceae",0.6728,21.47965986,0.13125,"AM","Prunus_serotina"
"Prunus_serotina","Prunus","serotina","Rosaceae",0.9871,6.185352697,0.211403509,"AM","Prunus_serotina"
"Prunus_serotina","Prunus","serotina","Rosaceae",0.6293,11.45745331,0.28047619,"AM","Prunus_serotina"
"Prunus_serotina","Prunus","serotina","Rosaceae",0.6419,27.13503937,0.113901345,"AM","Prunus_serotina"
"Pseudodictamnus_hirsutus","Pseudodictamnus","hirsutus","Lamiaceae",0.354775,5.291243511,0.540589337,"AM","Pseudodictamnus_hirsutus"
"Pseudolmedia_laevigata","Pseudolmedia","laevigata","Moraceae",0.24375,32.81027885,0.65615142,"AM","Pseudolmedia_laevigata"
"Pseudolmedia_laevigata","Pseudolmedia","laevigata","Moraceae",0.2519,16.78673626,1.197368421,"AM","Pseudolmedia_laevigata"
"Pseudolmedia_laevigata","Pseudolmedia","laevigata","Moraceae",0.31505,20.48870696,0.662621359,"AM","Pseudolmedia_laevigata"
"Pseudolmedia_laevigata","Pseudolmedia","laevigata","Moraceae",0.228766667,37.6438399,0.647527911,"AM","Pseudolmedia_laevigata"
"Pseudolmedia_laevigata","Pseudolmedia","laevigata","Moraceae",0.644,10.41,0.365,"AM","Pseudolmedia_laevigata"
"Pseudolmedia_laevigata","Pseudolmedia","laevigata","Moraceae",0.20438,52.81638261,0.565805658,"AM","Pseudolmedia_laevigata"
"Pseudolmedia_laevis","Pseudolmedia","laevis","Moraceae",0.315,33.74,0.45,"AM","Pseudolmedia_laevis"
"Pseudolmedia_laevis","Pseudolmedia","laevis","Moraceae",0.2387,57.93755814,0.387387387,"AM","Pseudolmedia_laevis"
"Pseudolmedia_laevis","Pseudolmedia","laevis","Moraceae",0.2108,48.1024717,0.595505618,"AM","Pseudolmedia_laevis"
"Pseudolmedia_laevis","Pseudolmedia","laevis","Moraceae",0.2128,58.33197183,0.481900452,"AM","Pseudolmedia_laevis"
"Pseudolmedia_laevis","Pseudolmedia","laevis","Moraceae",0.1935,67.30257143,0.506024096,"AM","Pseudolmedia_laevis"
"Pseudolmedia_laevis","Pseudolmedia","laevis","Moraceae",0.407,32.1623361,0.238850347,"AM","Pseudolmedia_laevis"
"Pseudolmedia_rigida","Pseudolmedia","rigida","Moraceae",0.3488,16.02674685,0.653117207,"AM","Pseudolmedia_rigida"
"Pseudolmedia_rigida","Pseudolmedia","rigida","Moraceae",0.3807,37.98388372,0.231182796,"AM","Pseudolmedia_rigida"
"Pseudopanax_crassifolius","Pseudopanax","crassifolius","Araliaceae",0.5848,42.31343066,0.087961477,"AM","Pseudopanax_crassifolius"
"Pseudopanax_crassifolius","Pseudopanax","crassifolius","Araliaceae",0.93,10.7,0.15,"AM","Pseudopanax_crassifolius"
"Pseudopanax_crassifolius","Pseudopanax","crassifolius","Araliaceae",0.6122,26.02306452,0.130526316,"AM","Pseudopanax_crassifolius"
"Pseudopanax_crassifolius","Pseudopanax","crassifolius","Araliaceae",0.6166,22.81631957,0.146965699,"AM","Pseudopanax_crassifolius"
"Pseudopanax_crassifolius","Pseudopanax","crassifolius","Araliaceae",0.6139,27.45232695,0.123007246,"AM","Pseudopanax_crassifolius"
"Pseudopanax_crassifolius","Pseudopanax","crassifolius","Araliaceae",0.7141,21.65195889,0.115341702,"AM","Pseudopanax_crassifolius"
"Pseudopanax_crassifolius","Pseudopanax","crassifolius","Araliaceae",0.6294,27.71595642,0.116011236,"AM","Pseudopanax_crassifolius"
"Pseudopanax_crassifolius","Pseudopanax","crassifolius","Araliaceae",0.66,14.1,0.2,"AM","Pseudopanax_crassifolius"
"Pseudotsuga_menziesii","Pseudotsuga","menziesii","Pinaceae",0.481266667,20.65653028,0.365316092,"EcM","Pseudotsuga_menziesii"
"Pseudotsuga_menziesii","Pseudotsuga","menziesii","Pinaceae",0.513066667,15.3758286,0.33090472,"EcM","Pseudotsuga_menziesii"
"Pseudotsuga_menziesii","Pseudotsuga","menziesii","Pinaceae",0.6517,10.18524597,0.318919082,"EcM","Pseudotsuga_menziesii"
"Pseudotsuga_menziesii","Pseudotsuga","menziesii","Pinaceae",0.57,24.7,0.188,"EcM","Pseudotsuga_menziesii"
"Pseudowintera_colorata","Pseudowintera","colorata","Winteraceae",0.63,28,0.12,"AM","Pseudowintera_colorata"
"Pseudowintera_colorata","Pseudowintera","colorata","Winteraceae",0.7897,15.09705775,0.135192069,"AM","Pseudowintera_colorata"
"Pseudowintera_colorata","Pseudowintera","colorata","Winteraceae",0.8131,13.30905109,0.144679123,"AM","Pseudowintera_colorata"
"Pseudowintera_colorata","Pseudowintera","colorata","Winteraceae",0.8738,10.01966094,0.166428571,"AM","Pseudowintera_colorata"
"Pseudowintera_colorata","Pseudowintera","colorata","Winteraceae",0.98,6.2,0.2,"AM","Pseudowintera_colorata"
"Pseudowintera_colorata","Pseudowintera","colorata","Winteraceae",0.9798,8.539916944,0.155288048,"AM","Pseudowintera_colorata"
"Pseudowintera_colorata","Pseudowintera","colorata","Winteraceae",0.7866,13.87784181,0.148241206,"AM","Pseudowintera_colorata"
"Pseuduvaria_trimera","Pseuduvaria","trimera","Annonaceae",0.917066667,3.228409345,0.482824467,"AM","Pseuduvaria_trimera"
"Psychotria_asiatica","Psychotria","asiatica","Rubiaceae",0.22545,94.5378,0.263157895,"AM","Psychotria_asiatica"
"Psychotria_asiatica","Psychotria","asiatica","Rubiaceae",0.19185,81.04,0.2,"AM","Psychotria_asiatica"
"Psychotria_rhombibractea","Psychotria","rhombibractea","Rubiaceae",0.406,12.33,0.483,"AM","Psychotria_rhombibractea"
"Pteridium_aquilinum","Pteridium","aquilinum","Dennstaedtiaceae",0.2511,109.2390984,0.184848485,"AM","Pteridium_aquilinum"
"Pterophylla_faxinea","Pterophylla","faxinea","Cunoniaceae",0.218,86.12,0.347,"AM","Pterophylla_faxinea"
"Pterophylla_faxinea","Pterophylla","faxinea","Cunoniaceae",0.229,75.132,0.364,"AM","Pterophylla_faxinea"
"Pterophylla_faxinea","Pterophylla","faxinea","Cunoniaceae",0.23,81.792,0.327,"AM","Pterophylla_faxinea"
"Pterophylla_faxinea","Pterophylla","faxinea","Cunoniaceae",0.253,72.969,0.295,"AM","Pterophylla_faxinea"
"Pterophylla_racemosa","Pterophylla","racemosa","Cunoniaceae",0.3402,86.48742857,0.127118644,"AM","Pterophylla_racemosa"
"Pterophylla_racemosa","Pterophylla","racemosa","Cunoniaceae",0.32,72.84736148,0.170720721,"AM","Pterophylla_racemosa"
"Pterophylla_racemosa","Pterophylla","racemosa","Cunoniaceae",0.4286,47.77247037,0.14510582,"AM","Pterophylla_racemosa"
"Pterophylla_racemosa","Pterophylla","racemosa","Cunoniaceae",0.23,41.5,0.54,"AM","Pterophylla_racemosa"
"Pterophylla_racemosa","Pterophylla","racemosa","Cunoniaceae",0.4276,37.88840536,0.183780761,"AM","Pterophylla_racemosa"
"Pterophylla_racemosa","Pterophylla","racemosa","Cunoniaceae",0.37,44.7,0.24,"AM","Pterophylla_racemosa"
"Pterophylla_racemosa","Pterophylla","racemosa","Cunoniaceae",0.3961,63.78784703,0.127207207,"AM","Pterophylla_racemosa"
"Pterophylla_racemosa","Pterophylla","racemosa","Cunoniaceae",0.3675,31.17321078,0.302222222,"AM","Pterophylla_racemosa"
"Pterospermum_acerifolium","Pterospermum","acerifolium","Malvaceae",0.28074,25.66,0.24,"AM","Pterospermum_acerifolium"
"Puccinellia_rupestris","Puccinellia","rupestris","Poaceae",0.164,142.6318101,0.360570292,"NMAM","Puccinellia_rupestris"
"Pycnanthemum_virginianum","Pycnanthemum","virginianum","Lamiaceae",0.34,84,0.13,"AM","Pycnanthemum_virginianum"
"Pyrus_betulifolia","Pyrus","betulifolia","Rosaceae",0.644117647,8.033898305,0.381991237,"AM","Pyrus_betulifolia"
"Pyrus_betulifolia","Pyrus","betulifolia","Rosaceae",0.792,2.427339901,0.836236593,"AM","Pyrus_betulifolia"
"Pyrus_betulifolia","Pyrus","betulifolia","Rosaceae",0.476089015,17.68724614,0.317594947,"AM","Pyrus_betulifolia"
"Pyrus_betulifolia","Pyrus","betulifolia","Rosaceae",0.563401109,12.1594722,0.329883054,"AM","Pyrus_betulifolia"
"Pyrus_bourgaeana","Pyrus","bourgaeana","Rosaceae",0.42915,9.300307144,0.776268467,"AM","Pyrus_bourgaeana"
"Quercus_alba","Quercus","alba","Fagaceae",0.21,37.93,0.74,"EcM","Quercus_alba"
"Quercus_alba","Quercus","alba","Fagaceae",0.2,35.36,0.95,"EcM","Quercus_alba"
"Quercus_alba","Quercus","alba","Fagaceae",0.16,81.12,0.61,"EcM","Quercus_alba"
"Quercus_alba","Quercus","alba","Fagaceae",0.23,30.65,0.77,"EcM","Quercus_alba"
"Quercus_alba","Quercus","alba","Fagaceae",0.2,37.8,0.87,"EcM","Quercus_alba"
"Quercus_alba","Quercus","alba","Fagaceae",0.17,55.97,0.83,"EcM","Quercus_alba"
"Quercus_alba","Quercus","alba","Fagaceae",0.43,44.1,0.157,"EcM","Quercus_alba"
"Quercus_alba","Quercus","alba","Fagaceae",0.15,92.23,0.63,"EcM","Quercus_alba"
"Quercus_alba","Quercus","alba","Fagaceae",0.15,65,0.87,"EcM","Quercus_alba"
"Quercus_alba","Quercus","alba","Fagaceae",0.32,14.37,0.88,"EcM","Quercus_alba"
"Quercus_alba","Quercus","alba","Fagaceae",0.7661,3.160200103,0.686267606,"EcM","Quercus_alba"
"Quercus_aliena","Quercus","aliena","Fagaceae",0.988541667,2.119543044,0.614720826,"EcM","Quercus_aliena"
"Quercus_aliena","Quercus","aliena","Fagaceae",0.2042625,113.6647347,0.270454545,"EcM","Quercus_aliena"
"Quercus_aliena","Quercus","aliena","Fagaceae",0.282281553,29.28714859,0.545592056,"EcM","Quercus_aliena"
"Quercus_aliena","Quercus","aliena","Fagaceae",0.50940367,7.424242424,0.660897095,"EcM","Quercus_aliena"
"Quercus_aliena","Quercus","aliena","Fagaceae",0.145121951,88.85481998,0.680397825,"EcM","Quercus_aliena"
"Quercus_aliena","Quercus","aliena","Fagaceae",0.232926829,52.3,0.448713781,"EcM","Quercus_aliena"
"Quercus_asymmetrica","Quercus","asymmetrica","Fagaceae",0.34704,45.18,0.21,"EcM","Quercus_asymmetrica"
"Quercus_bicolor","Quercus","bicolor","Fagaceae",0.536,22.71443396,0.194495413,"EcM","Quercus_bicolor"
"Quercus_bicolor","Quercus","bicolor","Fagaceae",0.5117,43.13175,0.114285714,"EcM","Quercus_bicolor"
"Quercus_bicolor","Quercus","bicolor","Fagaceae",0.7009,47.42346734,0.05467033,"EcM","Quercus_bicolor"
"Quercus_bicolor","Quercus","bicolor","Fagaceae",0.6715,20.57849398,0.137190083,"EcM","Quercus_bicolor"
"Quercus_bicolor","Quercus","bicolor","Fagaceae",0.4816,50.23137255,0.109285714,"EcM","Quercus_bicolor"
"Quercus_bicolor","Quercus","bicolor","Fagaceae",0.4935,17.89042105,0.290816327,"EcM","Quercus_bicolor"
"Quercus_bicolor","Quercus","bicolor","Fagaceae",0.554,26.43031034,0.156756757,"EcM","Quercus_bicolor"
"Quercus_bicolor","Quercus","bicolor","Fagaceae",0.5624,13.18084932,0.304166667,"EcM","Quercus_bicolor"
"Quercus_bicolor","Quercus","bicolor","Fagaceae",0.5275,34.29844282,0.133441558,"EcM","Quercus_bicolor"
"Quercus_bicolor","Quercus","bicolor","Fagaceae",0.4407,20.36175325,0.320833333,"EcM","Quercus_bicolor"
"Quercus_bicolor","Quercus","bicolor","Fagaceae",0.4805,51.31107438,0.107079646,"EcM","Quercus_bicolor"
"Quercus_canariensis","Quercus","canariensis","Fagaceae",0.41375,12.84111203,0.617889989,"EcM","Quercus_canariensis"
"Quercus_coccifera","Quercus","coccifera","Fagaceae",0.472945833,9.962760294,0.712057623,"EcM","Quercus_coccifera"
"Quercus_faginea","Quercus","faginea","Fagaceae",0.507925,8.208044292,0.634619471,"EcM","Quercus_faginea"
"Quercus_glauca","Quercus","glauca","Fagaceae",0.22,65.31,0.45,"EcM","Quercus_glauca"
"Quercus_ilex","Quercus","ilex","Fagaceae",0.5502375,7.357025472,0.698061281,"EcM","Quercus_ilex"
"Quercus_lowii","Quercus","lowii","Fagaceae",0.326,36.857,0.362,"EcM","Quercus_lowii"
"Quercus_lowii","Quercus","lowii","Fagaceae",0.361,32.652,0.342,"EcM","Quercus_lowii"
"Quercus_lowii","Quercus","lowii","Fagaceae",0.384,30.293,0.339,"EcM","Quercus_lowii"
"Quercus_lowii","Quercus","lowii","Fagaceae",0.397,24.094,0.366,"EcM","Quercus_lowii"
"Quercus_mongolica","Quercus","mongolica","Fagaceae",0.2233,131.8906555,0.230386473,"EcM","Quercus_mongolica"
"Quercus_multinervis","Quercus","multinervis","Fagaceae",0.231575,77.13546392,0.303125,"EcM","Quercus_multinervis"
"Quercus_oxyodon","Quercus","oxyodon","Fagaceae",0.181225,173.8745652,0.362709,"EcM","Quercus_oxyodon"
"Quercus_oxyodon","Quercus","oxyodon","Fagaceae",0.181225,173.8745652,0.219047619,"EcM","Quercus_oxyodon"
"Quercus_palustris","Quercus","palustris","Fagaceae",0.5282,48.07172727,0.094827586,"EcM","Quercus_palustris"
"Quercus_palustris","Quercus","palustris","Fagaceae",0.4785,27.34466346,0.203921569,"EcM","Quercus_palustris"
"Quercus_robur","Quercus","robur","Fagaceae",0.417,55.29,0.16,"EcM","Quercus_robur"
"Quercus_robur","Quercus","robur","Fagaceae",0.46,68.1,0.133,"EcM","Quercus_robur"
"Quercus_robur","Quercus","robur","Fagaceae",0.8,37.13244925,1.003060012,"EcM","Quercus_robur"
"Quercus_robur","Quercus","robur","Fagaceae",0.359,23.33,0.46,"EcM","Quercus_robur"
"Quercus_robur","Quercus","robur","Fagaceae",0.7,40.30183412,0.903339842,"EcM","Quercus_robur"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.5404,10.42548043,0.419402985,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.5715,12.71858156,0.306521739,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.4155,23.89392157,0.307228916,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.21,43.04,0.7,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.15,70.28,0.86,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.4688,14.16492958,0.409615385,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.24,22.64,0.94,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.15,67.37,0.82,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.5732,20.79545699,0.186,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.6637,12.0697954,0.239877301,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.24,27.28,0.79,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.17,64.19,0.66,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.598,23.7683908,0.15,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.6581,27.87546053,0.105555556,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.4,47.9,0.166,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.2,42.75,0.74,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.4751,31.78738562,0.177906977,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.17,52.21,0.84,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.2,54.94,0.57,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.5485,25.3228934,0.166949153,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.5833,28.74527027,0.129824561,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.3999,43.53189394,0.183333333,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.4924,18.38256198,0.286390533,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.5784,12.08820619,0.314935065,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.6333,8.10008547,0.393277311,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.5386,24.89110672,0.176923077,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.496,34.57816,0.148809524,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.5307,31.16149254,0.144604317,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.6599,11.95200957,0.244444444,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.7041,4.25530873,0.60472103,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.5247,31.0580531,0.148684211,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.548,33.79278146,0.125833333,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.5203,8.329928401,0.566216216,"EcM","Quercus_rubra"
"Quercus_rubra","Quercus","rubra","Fagaceae",0.6798,5.99053656,0.460290557,"EcM","Quercus_rubra"
"Quercus_serrata","Quercus","serrata","Fagaceae",0.23,78.26,0.35,"EcM","Quercus_serrata"
"Quercus_serrata","Quercus","serrata","Fagaceae",0.1831875,128.324,0.402836,"EcM","Quercus_serrata"
"Quercus_suber","Quercus","suber","Fagaceae",0.345325,19.01307903,0.668700885,"EcM","Quercus_suber"
"Quercus_variabilis","Quercus","variabilis","Fagaceae",0.979166667,3.835005574,0.346282772,"EcM","Quercus_variabilis"
"Quercus_variabilis","Quercus","variabilis","Fagaceae",0.506730769,10.45372051,0.474334474,"EcM","Quercus_variabilis"
"Quercus_variabilis","Quercus","variabilis","Fagaceae",0.265833333,50.70866142,0.35531137,"EcM","Quercus_variabilis"
"Quercus_variabilis","Quercus","variabilis","Fagaceae",0.810416667,5.359001041,0.361750847,"EcM","Quercus_variabilis"
"Quercus_variabilis","Quercus","variabilis","Fagaceae",0.13962585,80.16390306,0.814703552,"EcM","Quercus_variabilis"
"Quercus_wutaishanica","Quercus","wutaishanica","Fagaceae",0.186413043,44.11405295,0.830578284,"EcM","Quercus_wutaishanica"
"Quercus_wutaishanica","Quercus","wutaishanica","Fagaceae",0.3723,34.8373773,0.263528304,"EcM","Quercus_wutaishanica"
"Quercus_wutaishanica","Quercus","wutaishanica","Fagaceae",0.245,25.11827957,0.84447747,"EcM","Quercus_wutaishanica"
"Quercus_wutaishanica","Quercus","wutaishanica","Fagaceae",0.3603,52.3664428,0.18848132,"EcM","Quercus_wutaishanica"
"Quercus_wutaishanica","Quercus","wutaishanica","Fagaceae",0.347727273,12.71566351,0.828120605,"EcM","Quercus_wutaishanica"
"Quercus_wutaishanica","Quercus","wutaishanica","Fagaceae",0.15075,72.58706897,0.771855893,"EcM","Quercus_wutaishanica"
"Quercus_wutaishanica","Quercus","wutaishanica","Fagaceae",0.130900621,78.57326541,0.945696778,"EcM","Quercus_wutaishanica"
"Quintinia_serrata","Quintinia","serrata","Paracryphiaceae",0.41,38,0.2,"AM","Quintinia_serrata"
"Quintinia_serrata","Quintinia","serrata","Paracryphiaceae",0.4105,39.54050633,0.191283293,"AM","Quintinia_serrata"
"Quintinia_serrata","Quintinia","serrata","Paracryphiaceae",0.4091,36.55222222,0.208333333,"AM","Quintinia_serrata"
"Quintinia_serrata","Quintinia","serrata","Paracryphiaceae",0.27,33.7,0.5,"AM","Quintinia_serrata"
"Ratibida_pinnata","Ratibida","pinnata","Asteraceae",0.44,56,0.12,"AM","Ratibida_pinnata"
"Raukaua_simplex","Raukaua","simplex","Araliaceae",0.36,31.8,0.3,"AM","Raukaua_simplex"
"Rhamnus_alaternus","Rhamnus","alaternus","Rhamnaceae",0.360625,16.15363044,0.648168516,"AM","Rhamnus_alaternus"
"Rhamnus_davurica","Rhamnus","davurica","Rhamnaceae",0.1805,180.7463913,0.223573201,"AM","Rhamnus_davurica"
"Rhamnus_lycioides","Rhamnus","lycioides","Rhamnaceae",0.318925,25.0890102,0.573707665,"AM","Rhamnus_lycioides"
"Rhaphiolepis_indica","Rhaphiolepis","indica","Rosaceae",0.14481,86.79,0.53,"AM","Rhaphiolepis_indica"
"Rhododendron_hypoglaucum","Rhododendron","hypoglaucum","Ericaceae",0.142675,163.4402532,0.395,"ErM","Rhododendron_hypoglaucum"
"Rhododendron_ponticum","Rhododendron","ponticum","Ericaceae",0.4272,17.37239566,0.49509776,"ErM","Rhododendron_ponticum"
"Rhodoleia_championii","Rhodoleia","championii","Hamamelidaceae",0.305,46.556,0.294,"AM","Rhodoleia_championii"
"Rhodoleia_championii","Rhodoleia","championii","Hamamelidaceae",0.763,3.822,0.573,"AM","Rhodoleia_championii"
